M, N, B, Name, Result, Time, OPT_RATE
2, 12, 3.000000, BB_DP, 2.000000, 0.026742, 1.000000
2, 12, 3.000000, PDP, 2.000000, 0.942800, 1.000000
2, 12, 3.000000, TABU, 3.000000, 8.513100, 1.500000
2, 12, 3.000000, GA, 3.000000, 11.034100, 1.500000
2, 12, 3.000000, BB_DP, 4.000000, 0.042127, 1.000000
2, 12, 3.000000, PDP, 4.000000, 2.170200, 1.000000
2, 12, 3.000000, TABU, 4.000000, 7.477500, 1.000000
2, 12, 3.000000, GA, 4.000000, 23.368500, 1.000000
2, 12, 3.000000, BB_DP, 12.000000, 0.054630, 1.000000
2, 12, 3.000000, PDP, 12.000000, 1.000800, 1.000000
2, 12, 3.000000, TABU, 13.000000, 4.114300, 1.083333
2, 12, 3.000000, GA, 13.000000, 13.682600, 1.083333
2, 12, 3.000000, BB_DP, 13.000000, 0.019881, 1.000000
2, 12, 3.000000, PDP, 13.000000, 1.247900, 1.000000
2, 12, 3.000000, TABU, 13.000000, 8.735500, 1.000000
2, 12, 3.000000, GA, 14.000000, 17.704500, 1.076923
2, 12, 3.000000, BB_DP, 8.000000, 0.058558, 1.000000
2, 12, 3.000000, PDP, 8.000000, 0.749000, 1.000000
2, 12, 3.000000, TABU, 8.000000, 4.196800, 1.000000
2, 12, 3.000000, GA, 9.000000, 14.883700, 1.125000
2, 12, 5.000000, BB_DP, 17.000000, 0.013659, 1.000000
2, 12, 5.000000, PDP, 17.000000, 0.691200, 1.000000
2, 12, 5.000000, TABU, 17.000000, 2.491600, 1.000000
2, 12, 5.000000, GA, 18.000000, 10.339800, 1.058824
2, 12, 5.000000, BB_DP, 13.000000, 0.220714, 1.000000
2, 12, 5.000000, PDP, 13.000000, 0.595500, 1.000000
2, 12, 5.000000, TABU, 13.000000, 3.179600, 1.000000
2, 12, 5.000000, GA, 14.000000, 11.934700, 1.076923
2, 12, 5.000000, BB_DP, 15.000000, 0.039331, 1.000000
2, 12, 5.000000, PDP, 15.000000, 0.647100, 1.000000
2, 12, 5.000000, TABU, 15.000000, 4.549000, 1.000000
2, 12, 5.000000, GA, 16.000000, 13.371900, 1.066667
2, 12, 5.000000, BB_DP, 18.000000, 0.015497, 1.000000
2, 12, 5.000000, PDP, 18.000000, 0.489700, 1.000000
2, 12, 5.000000, TABU, 18.000000, 2.670900, 1.000000
2, 12, 5.000000, GA, 20.000000, 10.409500, 1.111111
2, 12, 5.000000, BB_DP, 18.000000, 0.012342, 1.000000
2, 12, 5.000000, PDP, 18.000000, 0.701400, 1.000000
2, 12, 5.000000, TABU, 19.000000, 5.176700, 1.055556
2, 12, 5.000000, GA, 19.000000, 11.403800, 1.055556
2, 12, 7.000000, BB_DP, 31.000000, 0.010744, 1.000000
2, 12, 7.000000, PDP, 31.000000, 0.530600, 1.000000
2, 12, 7.000000, TABU, 31.000000, 3.043400, 1.000000
2, 12, 7.000000, GA, 31.000000, 10.454000, 1.000000
2, 12, 7.000000, BB_DP, 22.000000, 0.010142, 1.000000
2, 12, 7.000000, PDP, 22.000000, 0.678900, 1.000000
2, 12, 7.000000, TABU, 22.000000, 2.885800, 1.000000
2, 12, 7.000000, GA, 22.000000, 8.829100, 1.000000
2, 12, 7.000000, BB_DP, 18.000000, 0.011946, 1.000000
2, 12, 7.000000, PDP, 18.000000, 0.454200, 1.000000
2, 12, 7.000000, TABU, 18.000000, 4.596400, 1.000000
2, 12, 7.000000, GA, 18.000000, 10.585900, 1.000000
2, 12, 7.000000, BB_DP, 15.000000, 0.017325, 1.000000
2, 12, 7.000000, PDP, 15.000000, 0.495100, 1.000000
2, 12, 7.000000, TABU, 15.000000, 5.316300, 1.000000
2, 12, 7.000000, GA, 17.000000, 11.090200, 1.133333
2, 12, 7.000000, BB_DP, 20.000000, 0.013920, 1.000000
2, 12, 7.000000, PDP, 20.000000, 0.848400, 1.000000
2, 12, 7.000000, TABU, 20.000000, 4.622800, 1.000000
2, 12, 7.000000, GA, 20.000000, 12.270500, 1.000000
2, 14, 3.000000, BB_DP, 11.000000, 0.471336, 1.000000
2, 14, 3.000000, PDP, 11.000000, 2.468200, 1.000000
2, 14, 3.000000, TABU, 12.000000, 6.002600, 1.090909
2, 14, 3.000000, GA, 12.000000, 20.651300, 1.090909
2, 14, 3.000000, BB_DP, 16.000000, 0.421988, 1.000000
2, 14, 3.000000, PDP, 16.000000, 2.352900, 1.000000
2, 14, 3.000000, TABU, 16.000000, 3.507300, 1.000000
2, 14, 3.000000, GA, 19.000000, 11.166600, 1.187500
2, 14, 3.000000, BB_DP, 10.000000, 0.153671, 1.000000
2, 14, 3.000000, PDP, 10.000000, 1.934500, 1.000000
2, 14, 3.000000, TABU, 10.000000, 3.121300, 1.000000
2, 14, 3.000000, GA, 12.000000, 7.636500, 1.200000
2, 14, 3.000000, BB_DP, 14.000000, 0.338814, 1.000000
2, 14, 3.000000, PDP, 14.000000, 2.750000, 1.000000
2, 14, 3.000000, TABU, 15.000000, 2.876400, 1.071429
2, 14, 3.000000, GA, 16.000000, 9.312200, 1.142857
2, 14, 3.000000, BB_DP, 13.000000, 0.021175, 1.000000
2, 14, 3.000000, PDP, 13.000000, 2.238100, 1.000000
2, 14, 3.000000, TABU, 13.000000, 3.668500, 1.000000
2, 14, 3.000000, GA, 13.000000, 9.063900, 1.000000
2, 14, 5.000000, BB_DP, 27.000000, 0.029403, 1.000000
2, 14, 5.000000, PDP, 27.000000, 1.887700, 1.000000
2, 14, 5.000000, TABU, 27.000000, 4.036600, 1.000000
2, 14, 5.000000, GA, 27.000000, 10.159900, 1.000000
2, 14, 5.000000, BB_DP, 21.000000, 0.019072, 1.000000
2, 14, 5.000000, PDP, 21.000000, 1.907200, 1.000000
2, 14, 5.000000, TABU, 22.000000, 2.734600, 1.047619
2, 14, 5.000000, GA, 23.000000, 12.247700, 1.095238
2, 14, 5.000000, BB_DP, 19.000000, 0.017528, 1.000000
2, 14, 5.000000, PDP, 19.000000, 1.994100, 1.000000
2, 14, 5.000000, TABU, 19.000000, 3.309800, 1.000000
2, 14, 5.000000, GA, 19.000000, 8.632700, 1.000000
2, 14, 5.000000, BB_DP, 19.000000, 0.022252, 1.000000
2, 14, 5.000000, PDP, 19.000000, 2.161500, 1.000000
2, 14, 5.000000, TABU, 19.000000, 3.155900, 1.000000
2, 14, 5.000000, GA, 19.000000, 8.230000, 1.000000
2, 14, 5.000000, BB_DP, 18.000000, 0.013957, 1.000000
2, 14, 5.000000, PDP, 18.000000, 1.918900, 1.000000
2, 14, 5.000000, TABU, 18.000000, 2.134900, 1.000000
2, 14, 5.000000, GA, 18.000000, 8.357800, 1.000000
2, 14, 7.000000, BB_DP, 21.000000, 0.018113, 1.000000
2, 14, 7.000000, PDP, 21.000000, 1.854800, 1.000000
2, 14, 7.000000, TABU, 21.000000, 2.248200, 1.000000
2, 14, 7.000000, GA, 21.000000, 8.275000, 1.000000
2, 14, 7.000000, BB_DP, 31.000000, 0.033841, 1.000000
2, 14, 7.000000, PDP, 31.000000, 2.224200, 1.000000
2, 14, 7.000000, TABU, 31.000000, 3.070000, 1.000000
2, 14, 7.000000, GA, 32.000000, 11.058400, 1.032258
2, 14, 7.000000, BB_DP, 17.000000, 0.039799, 1.000000
2, 14, 7.000000, PDP, 17.000000, 2.110900, 1.000000
2, 14, 7.000000, TABU, 17.000000, 2.376500, 1.000000
2, 14, 7.000000, GA, 18.000000, 8.696100, 1.058824
2, 14, 7.000000, BB_DP, 31.000000, 0.014693, 1.000000
2, 14, 7.000000, PDP, 31.000000, 1.940100, 1.000000
2, 14, 7.000000, TABU, 31.000000, 2.431400, 1.000000
2, 14, 7.000000, GA, 33.000000, 7.701100, 1.064516
2, 14, 7.000000, BB_DP, 29.000000, 0.010400, 1.000000
2, 14, 7.000000, PDP, 29.000000, 1.956900, 1.000000
2, 14, 7.000000, TABU, 29.000000, 2.610400, 1.000000
2, 14, 7.000000, GA, 31.000000, 7.567700, 1.068966
2, 16, 3.000000, BB_DP, 8.000000, 0.219186, 1.000000
2, 16, 3.000000, PDP, 8.000000, 10.344500, 1.000000
2, 16, 3.000000, TABU, 10.000000, 3.346100, 1.250000
2, 16, 3.000000, GA, 10.000000, 9.228000, 1.250000
2, 16, 3.000000, BB_DP, 23.000000, 0.695876, 1.000000
2, 16, 3.000000, PDP, 23.000000, 13.779200, 1.000000
2, 16, 3.000000, TABU, 23.000000, 3.064900, 1.000000
2, 16, 3.000000, GA, 24.000000, 9.030900, 1.043478
2, 16, 3.000000, BB_DP, 10.000000, 0.672042, 1.000000
2, 16, 3.000000, PDP, 10.000000, 10.858800, 1.000000
2, 16, 3.000000, TABU, 13.000000, 3.135700, 1.300000
2, 16, 3.000000, GA, 13.000000, 14.791100, 1.300000
2, 16, 3.000000, BB_DP, 2.000000, 0.119222, 1.000000
2, 16, 3.000000, PDP, 2.000000, 10.166000, 1.000000
2, 16, 3.000000, TABU, 6.000000, 3.006500, 3.000000
2, 16, 3.000000, GA, 7.000000, 10.392800, 3.500000
2, 16, 3.000000, BB_DP, 11.000000, 0.933845, 1.000000
2, 16, 3.000000, PDP, 11.000000, 9.760600, 1.000000
2, 16, 3.000000, TABU, 13.000000, 3.230000, 1.181818
2, 16, 3.000000, GA, 13.000000, 12.517900, 1.181818
2, 16, 5.000000, BB_DP, 23.000000, 0.085950, 1.000000
2, 16, 5.000000, PDP, 23.000000, 9.769900, 1.000000
2, 16, 5.000000, TABU, 26.000000, 2.257800, 1.130435
2, 16, 5.000000, GA, 25.000000, 8.713400, 1.086957
2, 16, 5.000000, BB_DP, 14.000000, 0.520572, 1.000000
2, 16, 5.000000, PDP, 14.000000, 9.714000, 1.000000
2, 16, 5.000000, TABU, 14.000000, 2.790000, 1.000000
2, 16, 5.000000, GA, 17.000000, 8.843200, 1.214286
2, 16, 5.000000, BB_DP, 16.000000, 0.039575, 1.000000
2, 16, 5.000000, PDP, 16.000000, 9.933400, 1.000000
2, 16, 5.000000, TABU, 16.000000, 3.136500, 1.000000
2, 16, 5.000000, GA, 18.000000, 9.209500, 1.125000
2, 16, 5.000000, BB_DP, 28.000000, 0.077389, 1.000000
2, 16, 5.000000, PDP, 28.000000, 10.448500, 1.000000
2, 16, 5.000000, TABU, 28.000000, 3.150900, 1.000000
2, 16, 5.000000, GA, 30.000000, 9.701600, 1.071429
2, 16, 5.000000, BB_DP, 25.000000, 0.057505, 1.000000
2, 16, 5.000000, PDP, 25.000000, 9.679900, 1.000000
2, 16, 5.000000, TABU, 25.000000, 3.151200, 1.000000
2, 16, 5.000000, GA, 25.000000, 8.664000, 1.000000
2, 16, 7.000000, BB_DP, 28.000000, 0.035147, 1.000000
2, 16, 7.000000, PDP, 28.000000, 10.102300, 1.000000
2, 16, 7.000000, TABU, 28.000000, 2.261700, 1.000000
2, 16, 7.000000, GA, 29.000000, 21.589700, 1.035714
2, 16, 7.000000, BB_DP, 13.000000, 0.352021, 1.000000
2, 16, 7.000000, PDP, 13.000000, 10.663600, 1.000000
2, 16, 7.000000, TABU, 15.000000, 2.161600, 1.153846
2, 16, 7.000000, GA, 15.000000, 11.133300, 1.153846
2, 16, 7.000000, BB_DP, 22.000000, 0.815613, 1.000000
2, 16, 7.000000, PDP, 22.000000, 11.013500, 1.000000
2, 16, 7.000000, TABU, 22.000000, 3.322400, 1.000000
2, 16, 7.000000, GA, 23.000000, 14.882800, 1.045455
2, 16, 7.000000, BB_DP, 42.000000, 0.011545, 1.000000
2, 16, 7.000000, PDP, 42.000000, 10.619800, 1.000000
2, 16, 7.000000, TABU, 42.000000, 2.310500, 1.000000
2, 16, 7.000000, GA, 42.000000, 9.041200, 1.000000
2, 16, 7.000000, BB_DP, 32.000000, 0.085476, 1.000000
2, 16, 7.000000, PDP, 32.000000, 10.960400, 1.000000
2, 16, 7.000000, TABU, 32.000000, 2.807700, 1.000000
2, 16, 7.000000, GA, 32.000000, 9.492900, 1.000000
2, 18, 3.000000, BB_DP, 14.000000, 15.539477, 1.000000
2, 18, 3.000000, PDP, 14.000000, 50.970800, 1.000000
2, 18, 3.000000, TABU, 15.000000, 3.350500, 1.071429
2, 18, 3.000000, GA, 17.000000, 16.168400, 1.214286
2, 18, 3.000000, BB_DP, 19.000000, 5.016426, 1.000000
2, 18, 3.000000, PDP, 19.000000, 54.084400, 1.000000
2, 18, 3.000000, TABU, 21.000000, 3.530500, 1.105263
2, 18, 3.000000, GA, 24.000000, 10.128000, 1.263158
2, 18, 3.000000, BB_DP, 8.000000, 10.931787, 1.000000
2, 18, 3.000000, PDP, 8.000000, 51.721800, 1.000000
2, 18, 3.000000, TABU, 8.000000, 3.639000, 1.000000
2, 18, 3.000000, GA, 10.000000, 11.380400, 1.250000
2, 18, 3.000000, BB_DP, 6.000000, 14.410534, 1.000000
2, 18, 3.000000, PDP, 6.000000, 49.641100, 1.000000
2, 18, 3.000000, TABU, 14.000000, 3.585500, 2.333333
2, 18, 3.000000, GA, 14.000000, 14.092900, 2.333333
2, 18, 3.000000, BB_DP, 12.000000, 1.203944, 1.000000
2, 18, 3.000000, PDP, 12.000000, 53.261500, 1.000000
2, 18, 3.000000, TABU, 14.000000, 3.717800, 1.166667
2, 18, 3.000000, GA, 19.000000, 10.618900, 1.583333
2, 18, 5.000000, BB_DP, 24.000000, 0.662296, 1.000000
2, 18, 5.000000, PDP, 24.000000, 49.293900, 1.000000
2, 18, 5.000000, TABU, 24.000000, 3.295800, 1.000000
2, 18, 5.000000, GA, 28.000000, 9.163000, 1.166667
2, 18, 5.000000, BB_DP, 35.000000, 0.081953, 1.000000
2, 18, 5.000000, PDP, 35.000000, 49.014900, 1.000000
2, 18, 5.000000, TABU, 36.000000, 3.240900, 1.028571
2, 18, 5.000000, GA, 38.000000, 10.296500, 1.085714
2, 18, 5.000000, BB_DP, 22.000000, 0.501031, 1.000000
2, 18, 5.000000, PDP, 22.000000, 49.305200, 1.000000
2, 18, 5.000000, TABU, 23.000000, 2.471700, 1.045455
2, 18, 5.000000, GA, 23.000000, 14.409900, 1.045455
2, 18, 5.000000, BB_DP, 21.000000, 0.968485, 1.000000
2, 18, 5.000000, PDP, 21.000000, 47.919200, 1.000000
2, 18, 5.000000, TABU, 23.000000, 2.300900, 1.095238
2, 18, 5.000000, GA, 23.000000, 11.268200, 1.095238
2, 18, 5.000000, BB_DP, 29.000000, 1.018530, 1.000000
2, 18, 5.000000, PDP, 29.000000, 49.278900, 1.000000
2, 18, 5.000000, TABU, 30.000000, 3.294400, 1.034483
2, 18, 5.000000, GA, 31.000000, 15.771000, 1.068966
2, 18, 7.000000, BB_DP, 32.000000, 0.097382, 1.000000
2, 18, 7.000000, PDP, 32.000000, 48.193700, 1.000000
2, 18, 7.000000, TABU, 33.000000, 3.626700, 1.031250
2, 18, 7.000000, GA, 35.000000, 9.908900, 1.093750
2, 18, 7.000000, BB_DP, 25.000000, 0.268990, 1.000000
2, 18, 7.000000, PDP, 25.000000, 49.248600, 1.000000
2, 18, 7.000000, TABU, 26.000000, 2.364700, 1.040000
2, 18, 7.000000, GA, 27.000000, 9.454800, 1.080000
2, 18, 7.000000, BB_DP, 53.000000, 0.019698, 1.000000
2, 18, 7.000000, PDP, 53.000000, 49.738200, 1.000000
2, 18, 7.000000, TABU, 54.000000, 2.418300, 1.018868
2, 18, 7.000000, GA, 53.000000, 11.119100, 1.000000
2, 18, 7.000000, BB_DP, 39.000000, 0.194089, 1.000000
2, 18, 7.000000, PDP, 39.000000, 52.154600, 1.000000
2, 18, 7.000000, TABU, 39.000000, 2.721400, 1.000000
2, 18, 7.000000, GA, 39.000000, 9.981300, 1.000000
2, 18, 7.000000, BB_DP, 36.000000, 0.014814, 1.000000
2, 18, 7.000000, PDP, 36.000000, 49.388100, 1.000000
2, 18, 7.000000, TABU, 36.000000, 2.471100, 1.000000
2, 18, 7.000000, GA, 36.000000, 9.832800, 1.000000
2, 20, 3.000000, BB_DP, 14.000000, 8.086084, 1.000000
2, 20, 3.000000, PDP, 14.000000, 250.720900, 1.000000
2, 20, 3.000000, TABU, 14.000000, 3.706100, 1.000000
2, 20, 3.000000, GA, 17.000000, 10.795100, 1.214286
2, 20, 3.000000, BB_DP, 8.000000, 169.056083, 1.000000
2, 20, 3.000000, PDP, 8.000000, 252.014800, 1.000000
2, 20, 3.000000, TABU, 8.000000, 3.508800, 1.000000
2, 20, 3.000000, GA, 8.000000, 11.856400, 1.000000
2, 20, 3.000000, BB_DP, 26.000000, 22.684227, 1.000000
2, 20, 3.000000, PDP, 26.000000, 269.903600, 1.000000
2, 20, 3.000000, TABU, 27.000000, 3.625200, 1.038462
2, 20, 3.000000, GA, 27.000000, 10.220400, 1.038462
2, 20, 3.000000, BB_DP, 21.000000, 20.202859, 1.000000
2, 20, 3.000000, PDP, 21.000000, 262.123800, 1.000000
2, 20, 3.000000, TABU, 23.000000, 6.648600, 1.095238
2, 20, 3.000000, GA, 26.000000, 13.935400, 1.238095
2, 20, 3.000000, BB_DP, 9.000000, 171.804204, 1.000000
2, 20, 3.000000, PDP, 9.000000, 252.108000, 1.000000
2, 20, 3.000000, TABU, 9.000000, 3.253400, 1.000000
2, 20, 3.000000, GA, 13.000000, 10.147100, 1.444444
2, 20, 5.000000, BB_DP, 42.000000, 0.108430, 1.000000
2, 20, 5.000000, PDP, 42.000000, 243.799000, 1.000000
2, 20, 5.000000, TABU, 42.000000, 2.971800, 1.000000
2, 20, 5.000000, GA, 44.000000, 9.966700, 1.047619
2, 20, 5.000000, BB_DP, 39.000000, 4.610022, 1.000000
2, 20, 5.000000, PDP, 39.000000, 247.964800, 1.000000
2, 20, 5.000000, TABU, 40.000000, 2.782500, 1.025641
2, 20, 5.000000, GA, 41.000000, 11.508100, 1.051282
2, 20, 5.000000, BB_DP, 33.000000, 0.401671, 1.000000
2, 20, 5.000000, PDP, 33.000000, 245.600700, 1.000000
2, 20, 5.000000, TABU, 33.000000, 6.814600, 1.000000
2, 20, 5.000000, GA, 38.000000, 10.843200, 1.151515
2, 20, 5.000000, BB_DP, 25.000000, 2.936335, 1.000000
2, 20, 5.000000, PDP, 25.000000, 247.826500, 1.000000
2, 20, 5.000000, TABU, 25.000000, 3.460800, 1.000000
2, 20, 5.000000, GA, 25.000000, 11.915800, 1.000000
2, 20, 5.000000, BB_DP, 26.000000, 0.754099, 1.000000
2, 20, 5.000000, PDP, 26.000000, 242.918600, 1.000000
2, 20, 5.000000, TABU, 26.000000, 3.239300, 1.000000
2, 20, 5.000000, GA, 26.000000, 10.064900, 1.000000
2, 20, 7.000000, BB_DP, 41.000000, 0.135663, 1.000000
2, 20, 7.000000, PDP, 41.000000, 244.174900, 1.000000
2, 20, 7.000000, TABU, 41.000000, 2.260300, 1.000000
2, 20, 7.000000, GA, 46.000000, 10.614800, 1.121951
2, 20, 7.000000, BB_DP, 25.000000, 0.296256, 1.000000
2, 20, 7.000000, PDP, 25.000000, 241.351500, 1.000000
2, 20, 7.000000, TABU, 25.000000, 2.709000, 1.000000
2, 20, 7.000000, GA, 25.000000, 11.619400, 1.000000
2, 20, 7.000000, BB_DP, 32.000000, 0.312695, 1.000000
2, 20, 7.000000, PDP, 32.000000, 240.224900, 1.000000
2, 20, 7.000000, TABU, 35.000000, 3.248700, 1.093750
2, 20, 7.000000, GA, 33.000000, 10.222100, 1.031250
2, 20, 7.000000, BB_DP, 40.000000, 3.268528, 1.000000
2, 20, 7.000000, PDP, 40.000000, 250.969100, 1.000000
2, 20, 7.000000, TABU, 41.000000, 2.355400, 1.025000
2, 20, 7.000000, GA, 43.000000, 9.219800, 1.075000
2, 20, 7.000000, BB_DP, 35.000000, 10.224055, 1.000000
2, 20, 7.000000, PDP, 35.000000, 250.183800, 1.000000
2, 20, 7.000000, TABU, 35.000000, 2.638800, 1.000000
2, 20, 7.000000, GA, 38.000000, 10.455300, 1.085714
2, 22, 3.000000, BB_DP, 24.000000, 85.474262, 1.000000
2, 22, 3.000000, PDP, 24.000000, 1148.459000, 1.000000
2, 22, 3.000000, TABU, 27.000000, 2.626800, 1.125000
2, 22, 3.000000, GA, 26.000000, 10.806900, 1.083333
2, 22, 3.000000, BB_DP, 16.000000, 4228.170240, 1.000000
2, 22, 3.000000, PDP, 16.000000, 1089.956600, 1.000000
2, 22, 3.000000, TABU, 21.000000, 3.700000, 1.312500
2, 22, 3.000000, GA, 26.000000, 10.592100, 1.625000
2, 22, 3.000000, BB_DP, 23.000000, 148.463598, 1.000000
2, 22, 3.000000, PDP, 23.000000, 1113.733800, 1.000000
2, 22, 3.000000, TABU, 23.000000, 3.128000, 1.000000
2, 22, 3.000000, GA, 23.000000, 10.362700, 1.000000
2, 22, 3.000000, BB_DP, 11.000000, 11954.167703, 1.000000
2, 22, 3.000000, PDP, 11.000000, 1424.615600, 1.000000
2, 22, 3.000000, TABU, 13.000000, 3.417000, 1.181818
2, 22, 3.000000, GA, 11.000000, 26.547500, 1.000000
